ID,mu,E_L,E_H,gap,method,qm9_id,smiles_init,smiles_final
2146,2.36098,-3.0848,-5.4806,2.3958,DIDgen(random)-SimpleNet-4.1,,,N#C[C@@]1(O)C(=C2OO2)[C@]12N=Cc1ccc2[nH]1
2147,2.8887,-2.0405,-6.6296,4.5891,DIDgen(random)-SimpleNet-4.1,,C=NC12ON3C(O)(ON4C5C(=O)N54)C34OC14O2,C=N[C@@]1(ON2C(=O)[C@]2(O)ON2[C@@H]3C(=O)N32)[C-]=[O+]1
2148,2.21598,-3.2109,-6.0905,2.8795999999999995,DIDgen(random)-SimpleNet-4.1,,N=C1OC2OC3=C4C1(N=O)C342,[H]/N=C1/OC=C2C(=C=O)[C@]21N=O
2149,6.34216,-1.7691,-6.5581,4.789,DIDgen(random)-SimpleNet-4.1,,O=C1N=C2C3N=CC3(O)NN(O)C12O,O=C1N=C2[C@@H]3N=C[C@]3(O)NN(O)[C@]12O
2150,4.41082,-3.4119,-5.6194,2.2075,DIDgen(random)-SimpleNet-4.1,,O=C1C(N2OC3CC2N=N3)=C2N3NC123,[H]/N=C1\N=C=C(N2O[C@@H]3C[C@H]2N=N3)C1=O
2151,3.28644,-4.8168,-6.2265,1.4097,DIDgen(random)-SimpleNet-4.1,,,O=O.O=c1on(F)c(/C=C\O[C@@H](O)F)c1O
2152,3.93102,-2.6112,-6.73,4.1188,DIDgen(random)-SimpleNet-4.1,,CNON1CC(=O)N1C12N3OC45OC41OC352,CNON1CC(=O)N1C1=NOC#COC1=O
2153,6.11022,-2.3129,-6.8985,4.5856,DIDgen(random)-SimpleNet-4.1,,N=NC12C(=N)N1C21ONC2CN2C1=O,[H]/N=N\[C@]12/C(=N/[H])N1[C@]21ON[C@@H]2CN2C1=O
2154,7.55968,-2.895,-6.7131,3.8181,DIDgen(random)-SimpleNet-4.1,,N#COC12C34OC(=NC5CCN5)C15C31n3n1n3C425,N#CO/C(C#[O+])=C(/[C-]=C=N[C@@H]1CCN1)C12n3n1n32
2155,3.56043,-1.114,-6.4392,5.3252,DIDgen(random)-SimpleNet-4.1,,ONOC1(OC23ON4OC42C3(F)F)NNN1,ONOC1(O[C@@]23ON4O[C@]42C3(F)F)NNN1
2156,6.13373,-3.6347,-6.658,3.0233000000000003,DIDgen(random)-SimpleNet-4.1,,N#CC1=C2N3C4C12C(=N)C43O,[H]/N=C1\C2=C3[C@@H]([N-][C@]23C#N)\C1=[O+]\[H]
2157,6.5026,-3.1075,-5.6681,2.5606,DIDgen(random)-SimpleNet-4.1,,NC12C(O)OC34C(=O)C35C3=C=C6ON(C6N3O)C15N42,[H]/[O+]=N/C1=[C-][C@H]2[C-]=[O+]N2[C@@]2(C1=C=O)[N+]1=[C-]O[C@H](O)[C@@]12N
2158,1.45113,-2.6619,-6.2134,3.5515,DIDgen(random)-SimpleNet-4.1,,N=NC(=N)C1(N=O)C=C1NF,[H]/N=N\C(=N\[H])[C@]1(N=O)C=C1NF
2159,8.42716,-3.394,-6.9647,3.5706999999999995,DIDgen(random)-SimpleNet-4.1,,N#CC1(O)C2(O)C3=C(C34C#C4)C12C1N=N1,
2160,4.98237,-1.9935,-5.0138,3.0203,DIDgen(random)-SimpleNet-4.1,,,O=COC1=C([O-])/C(=[N+]2\C=CO2)O1
2161,1.79294,-3.1727,-7.3045,4.1318,DIDgen(random)-SimpleNet-4.1,,CC1=C2OC34C(=N)N3C124,
2162,6.97314,-3.6361,-5.787,2.1509,DIDgen(random)-SimpleNet-4.1,,,O=O.O=c1[c-]c1.[NH2+]=C1[C@H]2[C+]3[C@]1(C=O)[C@]32[O-]
2163,1.75214,-3.3785,-5.9522,2.5737000000000005,DIDgen(random)-SimpleNet-4.1,,C1=C2C1C2N=c1n2oon1o2,
2164,3.5943,-2.4343,-6.009,3.5747000000000004,DIDgen(random)-SimpleNet-4.1,,OC1=NC1N1OC2=NNC13OC3=C1C=C=C21,O[C+]1[N-][C@H]1N1O[C+]2[N-]N[C@@]13O[C+]3[C-]1[C@@H]3[C][C@@]213
2165,3.46848,-3.67,-6.8867,3.2167000000000003,DIDgen(random)-SimpleNet-4.1,,OC1=C2ON2OOC23OC4C2C143,O=NC(=O)/C(O)=C1\[C@H]2C(=O)O[C@@H]12
2166,1.7199,-2.3545,-6.6177,4.2632,DIDgen(random)-SimpleNet-4.1,,,c1cc2n(n1)[CH-]N=C1[C@@H]3C4=[N+]3[C@@]142
2167,5.30637,-1.4421,-5.8137,4.3716,DIDgen(random)-SimpleNet-4.1,,O=C1C=CC1=C(O)C(O)O,O=C1C=C/C1=C(/O)C(O)O
2168,5.86806,-2.0942,-6.1582,4.064,DIDgen(random)-SimpleNet-4.1,,CC1=C(NNC2=NC#CC23NN3)C12NO2,CC1=C(NNC2=NC#CC23NN3)[C@]12NO2
2169,1.26718,-1.3747,-5.9046,4.5299000000000005,DIDgen(random)-SimpleNet-4.1,,O=C=C(O)N1CC12C(=O)C1(O)CN12,O=C=C(O)N1C[C@]12C(=O)[C@]1(O)CN21
2170,3.27438,-1.9681,-5.6765,3.7084,DIDgen(random)-SimpleNet-4.1,,NN1OC2C3C4=C(C423)C12OON1C3=NNN1OC32,
2171,4.43431,-2.4073,-6.7834,4.3761,DIDgen(random)-SimpleNet-4.1,,C=C=CC12OC3=NC(=C1O2)O3,
2172,6.38905,-2.4202,-6.9217,4.5015,DIDgen(random)-SimpleNet-4.1,,O=C1CC23NC4OC45N4C67OOOC15C26C437,O=C1OO[C@]23C(=O)CC4=C5N([C@]152)[C@]31O[C@@H]1N4
2173,1.99127,-2.8324,-5.7198,2.8874000000000004,DIDgen(random)-SimpleNet-4.1,,O=CN(O)C=C=C=C1N=N1,O=CN(O)C=C=C=C1N=N1
2174,4.45842,-0.9028,-6.9456,6.0428,DIDgen(random)-SimpleNet-4.1,,On1n2n(C3OC34OC4OC3C=N3)n12,On1n2n([C@@H]3O[C@]34O[C@H]4O[C@@H]3C=N3)n12
2175,2.00927,-2.6945,-6.4501,3.7556,DIDgen(random)-SimpleNet-4.1,,O=C(CN=C1C2=C3N4C5(O)C46C14C23C546)N=C(O)O,O=C(O)N1C(=O)CN=C1C1=C=[N+]2C1=C1C=[C-][C@@]12O
2176,2.93982,-3.8165,-7.5478,3.7313,DIDgen(random)-SimpleNet-4.1,,O=C1N=C(OO)C23N4N2C32C(C3=COC5(F)OC35F)C142,N#C[C@H](C1=CO[C@]2(F)O[C@]12F)[C@]12N=C1C(OO)=NC2=O
2177,6.86296,-3.2605,-6.5191,3.2586,DIDgen(random)-SimpleNet-4.1,,NN=C1CC2=C1N=C2OC(=O)N1N2OOC23ON13,N#[N+]C(=O)O[C@@]12[N-][C@@]13/C(=N/N)C[C-]32.O=C1N=[O+]O1
2178,2.88593,-4.148,-5.9428,1.7948000000000004,DIDgen(random)-SimpleNet-4.1,,,O=CN1O[n+]2[nH]oc2[C@H]1[C-]1C#C1
2179,2.98595,-3.5742,-6.8137,3.2395,DIDgen(random)-SimpleNet-4.1,,N=CN1C(=NOC=O)C23C45OC67OC8(N4C582)C63C17,[H]/N=C\N1/C(=N\OC=O)[C-]2[C@@]34C(=[O+]C(=O)[C@H]13)[C@]24[N+]#[C-]
2180,5.21826,-2.4098,-6.8063,4.3965,DIDgen(random)-SimpleNet-4.1,,C#CC1=C(N2C3OC4OC432)O1,C#C[C@@]1([N+]2=[C-][C@H]2OC=O)[C-]=[O+]1
2181,2.25372,-2.2908,-6.7199,4.4291,DIDgen(random)-SimpleNet-4.1,,O1OC1C12ON1C13C4N1C43O2,O1OC1[C@@]12O[C-]3[C@@H]4C(=[N+]1O2)N34
2182,3.05908,-2.9299,-7.3193,4.3894,DIDgen(random)-SimpleNet-4.1,,C=NC12N3C14C1(C#COC15C1ON5C1=O)C324,C=N[C@@]12N3[C@@]14[C@@]1(C#CO[C@@]15[C@@H]1ON5C1=O)[C@@]324
2183,5.67036,-3.5966,-6.1919,2.5953000000000004,DIDgen(random)-SimpleNet-4.1,,NN1N=C=C2OC#CC34C2=C2COC13N24,N#CC#CC1=NC(=C=C=O)/C(=N/N)OC1
2184,6.61015,-1.7095,-5.8577,4.1482,DIDgen(random)-SimpleNet-4.1,,C1N2C3N4C1(NC15C6C7OC71N65)NC324,O=C[C@@H]1N=C=C1N[C@]12CN=C[N+]1=[C-]N2
2185,1.50044,-1.2559,-5.9561,4.700200000000001,DIDgen(random)-SimpleNet-4.1,,O=C1N=NN1NC(O)=C=NC1=CC1,N#N.O=C=NNC(O)=C=NC1=CC1
2186,4.95173,-3.4366,-6.5249,3.0883,DIDgen(random)-SimpleNet-4.1,,O=CC12OC34N5C(=O)NC56C13C264,O=C[C@]12[C-]=C1C1=[NH+]C(=O)[N+]1=[C-]O2
2187,1.70448,-2.4581,-5.8472,3.3891,DIDgen(random)-SimpleNet-4.1,,C=CC12n3on3C13C14OC5C(=C51)C1(OCO1)C423,C=CC1=C2[C@]3([C-]=C4C=[O+][C@@]42[C@@]12n1on12)OCO3
2188,3.07839,-1.7834,-6.1153,4.3319,DIDgen(random)-SimpleNet-4.1,,NN1C23C(C4=CO4)N2COC3C23OC12O3,NN1[C@@]23[C@H]([C@H]4[C-]=[O+]4)N2CO[C@H]3[C@]23O[C@@]12O3
2189,1.88336,-2.4545,-6.2235,3.769,DIDgen(random)-SimpleNet-4.1,,,O=C=C(O)C1=N[C@]12[N+]#Cc1[nH][c-]c3c1[C@H]32
2190,4.56107,-3.4539,-5.7292,2.2753,DIDgen(random)-SimpleNet-4.1,,C=C1C2N3OON4C13C24C12C3N1N32,C=C1C=C([C@]23[C@@H]4N2N43)N([O-])C1=[N+]=O
2191,4.29163,-3.3109,-5.1282,1.8173,DIDgen(random)-SimpleNet-4.1,,,c1c2c3o[c-](n4c(nc5[n+]4N4CN=C54)c1-3)C2
2192,3.56761,-2.175,-5.7524,3.5774,DIDgen(random)-SimpleNet-4.1,,NC1=C(OC2=C(O)N2)O1,[H]/N=C(O)/[C-]=[O+]\C(=O)[C-]=[NH2+]
2193,2.23921,-3.2783,-6.8237,3.5453999999999994,DIDgen(random)-SimpleNet-4.1,,N=C1NC23OC24OC34C1O,
2194,5.07765,-2.8369,-6.3195,3.4826,DIDgen(random)-SimpleNet-4.1,,N=C1C(=O)C1(F)N=CNON,[H]/N=C1/C(=O)[C@]1(F)/N=C\NON
2195,2.29056,-3.9643,-6.7566,2.7923,DIDgen(random)-SimpleNet-4.1,,OCNC1=C2OON3OC4(ON5C6N=C6N15)OC234,N#C/C=N\N=C(\NCO)C(=O)C(=O)N=O.O=C=O
2196,15.07416,-3.2278,-6.0889,2.8611,DIDgen(random)-SimpleNet-4.1,,,[C-2]=Cc1c(C#[C-])/c1=[O+]/[N+]1=[N+]=C(N)NC1=O
2197,3.44788,-2.7456,-5.9065,3.1609000000000003,DIDgen(random)-SimpleNet-4.1,,N1C23C4N2C14C31OC(C23N4C56NC52C463)O1,[CH-]=[N+]=C1[NH+]=[C-][C@]12O[C@@H](C1=C=[N+]=[C-][NH+]=[C-]1)O2
2198,1.67966,-2.868,-6.6945,3.8265,DIDgen(random)-SimpleNet-4.1,,N=C1C=C2OC3NC13N1C3(O)OC213,[H]/N=C1/C=C2O[C@@H]3N[C@]13N=C(O)C2=O
2199,2.6556,-1.7026,-6.7027,5.0001,DIDgen(random)-SimpleNet-4.1,,OC1(C23OC4N5C2C453)N2C3OOC4N3C421,O[C@@]1([C@]23[C][C@H]([N-][CH+]2)O3)N2[C@H]3OO[C@@H]4N3[C@@]421
2200,3.73339,-3.8387,-6.221,2.3823000000000003,DIDgen(random)-SimpleNet-4.1,,C=C1N=CC=C(N=O)C1=O,C=C1N=CC=C(N=O)C1=O
2201,1.60427,-2.8676,-6.6859,3.8183,DIDgen(random)-SimpleNet-4.1,,C1OC2=C1C21N2CC34OC23N14,C1OC2=C1[C@]21N2C[C@]34O[C@]23N14
2202,2.47605,1.6418,-6.116,7.7578,DIDgen(random)-SimpleNet-6.8,,ONN1OC2OCNCN1O2,ONN1O[C@H]2OCNCN1O2
2203,4.00011,-1.5269,-7.8999,6.372999999999999,DIDgen(random)-SimpleNet-6.8,,N#CC(=N)OCO,[H]/N=C(\C#N)OCO
2204,1.85188,-0.1105,-7.2094,7.0989,DIDgen(random)-SimpleNet-6.8,,ON(N(F)CCF)C12OC(O1)O2,
2205,0.49079,0.2628,-6.526,6.7888,DIDgen(random)-SimpleNet-6.8,,C#CC1(N)C=CC1,C#C[C@]1(N)C=CC1
2206,3.05729,-1.195,-7.632,6.436999999999999,DIDgen(random)-SimpleNet-6.8,,N#CONOC(=O)ON1COC(O)C1=N,[H]/N=C1/[C@H](O)OCN1OC(=O)ONOC#N
2207,1.66946,0.3212,-6.9928,7.314,DIDgen(random)-SimpleNet-6.8,,COC1(F)N(OO)N2COC1(O)N2,CO[C@@]1(F)N(OO)N2CO[C@]1(O)N2
2208,4.33931,-0.9024,-6.8061,5.9037,DIDgen(random)-SimpleNet-6.8,,N=C1CC1OOONOC(N)(O)OF,[H]/N=C1\C[C@@H]1OOONO[C@](N)(O)OF
2209,3.17219,-0.0036,-6.6235,6.6199,DIDgen(random)-SimpleNet-6.8,,NC1(O)OOC1O,N[C@@]1(O)OO[C@H]1O
2210,3.83031,0.6489,-7.0257,7.6746,DIDgen(random)-SimpleNet-6.8,,OC1C2ON3C2N13,O[C@H]1[C@@H]2ON3[C@@H]2N13
2211,2.0462,-0.1933,-6.6371,6.4438,DIDgen(random)-SimpleNet-6.8,,FNC12CON1ON2,FN[C@@]12CON1ON2
2212,1.95102,0.8399,-6.3319,7.1718,DIDgen(random)-SimpleNet-6.8,,C=CON1NOC2(O)NC12O,C=CON1NO[C@@]2(O)N[C@@]12O
2213,3.87876,-0.8691,-6.7847,5.9156,DIDgen(random)-SimpleNet-6.8,,OC1CNC12NN2OF,O[C@@H]1CN[C@]12NN2OF
2214,3.67053,-0.0572,-6.4741,6.4169,DIDgen(random)-SimpleNet-6.8,,COC(O)N(N)NOC=NNOO,CO[C@H](O)N(N)NO/C=N/NOO
2215,4.13515,0.664,-6.8304,7.4944,DIDgen(random)-SimpleNet-6.8,,NC12ONN1OC1(OC1COO)O2,N[C@@]12ONN1O[C@@]1(O[C@@H]1COO)O2
2216,4.73585,0.2796,-7.106,7.3856,DIDgen(random)-SimpleNet-6.8,,CN1CC2(OC(=O)O2)O1,CN1CC2(OC(=O)O2)O1
2217,1.44338,-1.3976,-6.8849,5.4873,DIDgen(random)-SimpleNet-6.8,,O=C=NON1COC1,O=C=NON1COC1
2218,2.50126,-2.5778,-6.1507,3.5729,DIDgen(random)-SimpleNet-6.8,,FOCOON1C2NN21,FOCO/[O+]=N/[C@@H]1[N-]N1
2219,1.92174,0.4733,-6.6272,7.1005,DIDgen(random)-SimpleNet-6.8,,ONC1N2CON12,ON[C@H]1N2CON12
2220,2.82372,0.4942,-8.0121,8.5063,DIDgen(random)-SimpleNet-6.8,,N#COC1C2OC1(O)O2,
2221,6.05993,-0.4599,-6.6236,6.1637,DIDgen(random)-SimpleNet-6.8,,NNOOCC1N2OC(F)(ON)NC12O,NNOOC[C@@H]1N2O[C@](F)(ON)N[C@]12O
2222,1.7442,0.5841,-6.7429,7.327,DIDgen(random)-SimpleNet-6.8,,OCN1OC2NN21,OCN1O[C@H]2NN21
2223,2.75813,-1.091,-5.7717,4.6807,DIDgen(random)-SimpleNet-6.8,,C=CCONC=CON=NOOO,C=CCON/C=C/O/N=N\OOO
2224,4.92291,-0.4303,-6.5127,6.0824,DIDgen(random)-SimpleNet-6.8,,O=C=NN1N2C(O)CCN3C2N31,O=C=NN1N2[C@@H](O)CCN3[C@@H]2N31
2225,3.12597,-0.4065,-6.0829,5.6764,DIDgen(random)-SimpleNet-6.8,,C=NNN1ONC(O)O1,C=NNN1ON[C@@H](O)O1
2226,2.02888,-0.3494,-7.1393,6.7899,DIDgen(random)-SimpleNet-6.8,,C#COC12OCN1O2,C#CO[C@]12OCN1O2
2227,2.27212,-0.6965,-6.8501,6.1536,DIDgen(random)-SimpleNet-6.8,,O=C=NN(O)CO,O=C=NN(O)CO
2228,1.32309,1.9012,-6.0246,7.925800000000001,DIDgen(random)-SimpleNet-6.8,,CC12NC(O1)C2N,
2229,2.5118,-0.2128,-6.6597,6.4469,DIDgen(random)-SimpleNet-6.8,,CNC1ONC2(F)ON12,CN[C@@H]1ON[C@]2(F)ON12
2230,3.44574,0.2703,-6.8841,7.1544,DIDgen(random)-SimpleNet-6.8,,N#CNCC(=O)NN,N#CNCC(=O)NN
2231,4.77282,-3.4416,-6.7013,3.2597,DIDgen(random)-SimpleNet-6.8,,N#COON=C(O)OC1(OCC2CN=N2)OO1,O=C=N[C@](O)(N=O)OC1(OC[C@H]2CN=N2)OO1
2232,4.601,-0.8218,-7.1979,6.3761,DIDgen(random)-SimpleNet-6.8,,OC1ON1C1COC2(C1)OO2,O[C@@H]1ON1[C@@H]1COC2(C1)OO2
2233,4.06353,-1.107,-6.6243,5.5173,DIDgen(random)-SimpleNet-6.8,,OON(O)C1C2=NC21,[H]/[O+]=[O+]\N(O)/C=C/N=[C-2]
2234,5.23422,-0.3415,-6.7706,6.4291,DIDgen(random)-SimpleNet-6.8,,NCONOOOC(F)ONN,NCONOOO[C@@H](F)ONN
2235,3.45213,-0.4581,-6.3297,5.8716,DIDgen(random)-SimpleNet-6.8,,C=COC1NCNC(=N)OO1,[H]/N=C1/NCN[C@@H](OC=C)OO1
2236,0.32341,0.1055,-5.4848,5.5903,DIDgen(random)-SimpleNet-6.8,,NN=C(COO)NO,N/N=C(\COO)NO
2237,2.96662,0.7114,-7.4624,8.1738,DIDgen(random)-SimpleNet-6.8,,OC12NC1N(F)O2,O[C@]12N[C@H]1N(F)O2
2238,3.24394,-0.4361,-7.0697,6.6336,DIDgen(random)-SimpleNet-6.8,,OC1=NONN(F)C1,OC1=NONN(F)C1
2239,1.04541,-1.3703,-6.8169,5.4466,DIDgen(random)-SimpleNet-6.8,,O=C(NO)N(CNO)C1OO1,O=C(NO)N(CNO)C1OO1
2240,3.1044,-1.7755,-6.4647,4.6892,DIDgen(random)-SimpleNet-6.8,,C=C(N=N)OC1CN1NOO,[H]/N=N\C(=C)O[C@@H]1CN1NOO
2241,3.11729,-1.6556,-6.5002,4.844600000000001,DIDgen(random)-SimpleNet-6.8,,C#CC1N=C1C=C,C#C[C@@H]1N=C1C=C
2242,2.00368,1.2742,-6.649,7.9232,DIDgen(random)-SimpleNet-6.8,,ONC(O)C(O)ON(NO)ON1CO1,ON[C@H](O)[C@H](O)ON(NO)ON1CO1
2243,4.4084,-3.9417,-6.1313,2.1896000000000004,DIDgen(random)-SimpleNet-6.8,,,C[C@@H](N/N=N/O)C(=O)[N-]F.N#[O+].[F-].[H+]
2244,0.98831,1.4336,-5.7047,7.1383,DIDgen(random)-SimpleNet-6.8,,NN1C2C3NN3C21O,NN1[C@@H]2[C@@H]3NN3[C@@]21O
2245,2.08568,0.0611,-6.8205,6.8816,DIDgen(random)-SimpleNet-6.8,,N1NC12NC1OOOC12,N1NC12N[C@H]1OOO[C@H]12
2246,3.53598,-0.9291,-6.4878,5.5587,DIDgen(random)-SimpleNet-6.8,,OONCC1NC2C=NN2O1,OONC[C@H]1N[C@H]2C=NN2O1
2247,3.44743,-0.6663,-6.6815,6.0152,DIDgen(random)-SimpleNet-6.8,,OOC1C=NN1,OO[C@@H]1C=NN1
2248,4.60236,-0.1208,-6.3912,6.2704,DIDgen(random)-SimpleNet-6.8,,OC12NN(N1)OOC1(CCN1)N2,OC12NN(N1)OO[C@]1(CCN1)N2
2249,4.17773,-0.3028,-6.916,6.6132,DIDgen(random)-SimpleNet-6.8,,O=C1CN2OC2NO1,O=C1CN2O[C@@H]2NO1
2250,3.36667,-1.6827,-7.2414,5.5587,DIDgen(random)-SimpleNet-6.8,,C=NC(O)(N=C=NF)OC,C=N[C@](O)(N=C=NF)OC
2251,3.32079,-0.1453,-6.6165,6.4712000000000005,DIDgen(random)-SimpleNet-6.8,,N=C1CN2C(NO1)C2OO,[H]/N=C1\CN2[C@H](NO1)[C@H]2OO
2252,2.00881,-2.6023,-6.8924,4.290100000000001,DIDgen(random)-SimpleNet-6.8,,COC1N2C(ON=O)N12,CO[C@H]1N2[C@H](ON=O)N12
2253,6.46297,-2.6158,-6.4784,3.8626,DIDgen(random)-SimpleNet-6.8,,NOONOC1NC1(O)N(O)N=COF,F.O=[N+](/N=C\[O-])[C@]1(O)N[C@@H]1ON[O-].[NH2+]=O
2254,2.16271,-2.1578,-5.463,3.3052,DIDgen(random)-SimpleNet-6.8,,OCC1C=NC=C=N1,OC[C@@H]1C=NC=C=N1
2255,1.51836,-1.7172,-6.5463,4.8291,DIDgen(random)-SimpleNet-6.8,,C#COOON(C)N1CO1,C/N=N\[C@H]1OOC1=O.C=O
2256,4.75075,-1.2051,-7.2851,6.08,DIDgen(random)-SimpleNet-6.8,,COC(=O)NN=N,[H]/N=N\NC(=O)OC
2257,2.17883,-0.232,-6.3236,6.0916,DIDgen(random)-SimpleNet-6.8,,NN(N=C=O)C(N)(O)O,NN(N=C=O)C(N)(O)O
2258,2.53022,-0.15,-6.5311,6.3811,DIDgen(random)-SimpleNet-6.8,,CC1(OOO)NON1C(=N)F,[H]/N=C(\F)N1ON[C@@]1(C)OOO
2259,4.02891,-2.2532,-7.4143,5.161099999999999,DIDgen(random)-SimpleNet-6.8,,O=C1NC2C(CC(O)(O)N(O)OOO)N12,O=C(O)C[C@H]1[C@@H]2NC(=O)N12.O=NO.OO
2260,5.13217,-0.5289,-6.4299,5.901,DIDgen(random)-SimpleNet-6.8,,NC1(O)COOC1C1(NO)OOO1,N[C@@]1(O)COO[C@@H]1C1(NO)OOO1
2261,3.34985,-1.3694,-7.425,6.0556,DIDgen(random)-SimpleNet-6.8,,CN1NC(=O)OO1,CN1NC(=O)OO1
2262,2.39359,0.1205,-5.3505,5.471,DIDgen(random)-SimpleNet-6.8,,NNOC=CN(CO)NOOOO,NNO/C=C/N(CO)NOOOO
2263,2.34846,-0.749,-6.8891,6.1401,DIDgen(random)-SimpleNet-6.8,,N=C1C(CF)N1ONOCNN(F)F,[H]/N=C1\[C@H](CF)N1ONOCNN(F)F
2264,1.1992,1.0753,-6.3141,7.3894,DIDgen(random)-SimpleNet-6.8,,NC1ON1C1(O)C(O)C1O,N[C@@H]1ON1C1(O)[C@@H](O)[C@@H]1O
2265,4.00396,-1.9208,-7.9212,6.0004,DIDgen(random)-SimpleNet-6.8,,COC(C#N)=NF,CO/C(C#N)=N/F
2266,4.47181,-0.2686,-6.9331,6.664499999999999,DIDgen(random)-SimpleNet-6.8,,FC1=NOC2NC12,FC1=NO[C@H]2N[C@@H]12
2267,1.56378,0.6052,-6.4219,7.0271,DIDgen(random)-SimpleNet-6.8,,C#CN1C(O)N2OC1(O)O2,C#CN1[C@@H](O)N2OC1(O)O2
2268,1.4161,1.5925,-5.9782,7.5707,DIDgen(random)-SimpleNet-6.8,,NN1NN2CC2O1,NN1NN2C[C@H]2O1
2269,2.61069,-0.2393,-6.8339,6.5946,DIDgen(random)-SimpleNet-6.8,,N=CC(N)O,[H]/N=C\[C@@H](N)O
2270,4.20479,-3.6202,-6.4969,2.8767,DIDgen(random)-SimpleNet-6.8,,O=NOONC(=O)OOC12CC(N1)N2,
2271,2.44848,-2.5205,-6.9891,4.4686,DIDgen(random)-SimpleNet-6.8,,O=COCC1CN1NOF,O=COC[C@@H]1CN1[NH+]=O.[F-]
2272,5.07371,-1.0894,-7.5457,6.456300000000001,DIDgen(random)-SimpleNet-6.8,,COC1(OF)ON2CC1O2,CO[C@@]1(OF)ON2C[C@@H]1O2
2273,1.76654,0.2326,-5.8144,6.047,DIDgen(random)-SimpleNet-6.8,,NN1NC2CC(OOO)(N2)O1,NN1N[C@H]2C[C@](OOO)(N2)O1
2274,2.14435,0.4907,-6.3035,6.7942,DIDgen(random)-SimpleNet-6.8,,NC(=O)C1NCON1CO,NC(=O)[C@H]1NCON1CO
2275,1.78052,-1.4922,-7.7518,6.259600000000001,DIDgen(random)-SimpleNet-6.8,,N=NOC1(O)CO1,[H]/N=N\O[C@]1(O)CO1
2276,4.15491,0.0645,-6.9368,7.0013,DIDgen(random)-SimpleNet-6.8,,NC1(O)CN1C=O,N[C@]1(O)CN1C=O
2277,3.02685,-1.5098,-7.4275,5.9177,DIDgen(random)-SimpleNet-6.8,,CC(F)C1OC(=O)C2(F)OON12,C[C@@H](F)[C@H]1OC(=O)[C@@]2(F)OON12
2278,3.45789,1.5912,-5.9955,7.586699999999999,DIDgen(random)-SimpleNet-6.8,,NC12ON(CF)C3OC1C32,N[C@]12ON(CF)[C@@H]3O[C@H]1[C@@H]32
2279,1.19721,-0.366,-5.6909,5.3249,DIDgen(random)-SimpleNet-6.8,,OCc1cn2[nH][nH]n12,OCc1cn2[nH][nH]n12
2280,2.71147,-1.233,-7.8272,6.594200000000001,DIDgen(random)-SimpleNet-6.8,,OC(O)C1ON1C1OO1,OC(O)[C@H]1ON1C1OO1
2281,2.74065,-0.3044,-6.784,6.4796,DIDgen(random)-SimpleNet-6.8,,N#CCC(N)=NOC1(O)OC(F)O1,N#CC/C(N)=N\O[C@]1(O)O[C@@H](F)O1
2282,4.19696,-0.5341,-7.2036,6.669499999999999,DIDgen(random)-SimpleNet-6.8,,O1C2ON1N1C3C2N31,O1C2ON1N1[C@@H]3[C@@H]2N31
2283,6.12724,-2.3777,-6.9414,4.5637,DIDgen(random)-SimpleNet-6.8,,CC12N=COON(N1)O2,C/C(=N/C=O)N[N+](=O)[O-]
2284,1.45633,-0.2032,-6.3489,6.145700000000001,DIDgen(random)-SimpleNet-6.8,,NCC=C=CF,NCC=C=CF
2285,3.2585,-0.0449,-6.8771,6.8322,DIDgen(random)-SimpleNet-6.8,,C1NOC2(O1)ON2C1ON2NC1O2,C1NO[C@@]2(O1)ON2[C@@H]1ON2N[C@@H]1O2
2286,1.76809,-1.7647,-6.2794,4.5147,DIDgen(random)-SimpleNet-6.8,,FNC1OC2=CON1C2,FN[C@H]1O[C@@H]2[C]CN1O2
2287,3.24418,-1.2637,-7.0781,5.8144,DIDgen(random)-SimpleNet-6.8,,NC(O)(C(=NF)OO)C(F)N(O)F,N[C@](O)(/C(=N/F)OO)[C@@H](F)N(O)F
2288,3.60092,0.3426,-5.7292,6.0718,DIDgen(random)-SimpleNet-6.8,,ON=C(O)NOC1NCNOOO1,O/N=C(/O)NO[C@H]1NCNOOO1
2289,2.57863,0.5569,-6.3255,6.8824,DIDgen(random)-SimpleNet-6.8,,OC1N2COC3(NO2)NN13,O[C@H]1N2CO[C@]3(NO2)NN13
2290,1.98002,0.86,-6.0522,6.9122,DIDgen(random)-SimpleNet-6.8,,OON1C2NC21,OON1[C@@H]2N[C@@H]21
2291,2.09134,-0.8697,-6.2414,5.3717,DIDgen(random)-SimpleNet-6.8,,OCC1ONN1N=NF,OC[C@H]1ONN1/N=N/F
2292,3.05143,-1.7921,-6.4318,4.6397,DIDgen(random)-SimpleNet-6.8,,C=C1OC1(O)N=C(O)ONO,C=C(O)/C(O)=N\C(=O)ONO
2293,2.34865,-1.0207,-7.3491,6.3284,DIDgen(random)-SimpleNet-6.8,,C=NC1ON1O,C=N[C@@H]1ON1O
2294,1.37132,1.6873,-5.5438,7.2311,DIDgen(random)-SimpleNet-6.8,,OC1N2CN1C2,OC1N2CN1C2
2295,3.38823,-0.1663,-6.7603,6.594,DIDgen(random)-SimpleNet-6.8,,N=C(N)C1(F)COOOCO1,[H]/N=C(/N)[C@]1(F)COOOCO1
2296,4.95212,-1.1898,-7.3761,6.1863,DIDgen(random)-SimpleNet-6.8,,N#COC1(NNC(N)O)OON1ON,N#CO[C@]1(NN[C@@H](N)O)OON1ON
